id	label	model
175673	None	bangla-bert
497577	None	bangla-bert
195305	None	bangla-bert
839277	None	bangla-bert
857374	None	bangla-bert
613198	None	bangla-bert
419028	None	bangla-bert
670337	None	bangla-bert
479888	None	bangla-bert
21072	None	bangla-bert
122859	None	bangla-bert
897180	Abusive	bangla-bert
142564	Political Hate	bangla-bert
543066	None	bangla-bert
437730	None	bangla-bert
413800	None	bangla-bert
616078	None	bangla-bert
714414	None	bangla-bert
922905	Abusive	bangla-bert
343726	Abusive	bangla-bert
560139	Political Hate	bangla-bert
45257	Religious Hate	bangla-bert
597187	Political Hate	bangla-bert
201136	Political Hate	bangla-bert
803456	None	bangla-bert
607349	Profane	bangla-bert
796350	None	bangla-bert
258036	None	bangla-bert
160540	None	bangla-bert
499777	Abusive	bangla-bert
232047	None	bangla-bert
621416	Political Hate	bangla-bert
153167	None	bangla-bert
65432	Political Hate	bangla-bert
145133	Abusive	bangla-bert
382318	None	bangla-bert
595893	Abusive	bangla-bert
215867	None	bangla-bert
445237	None	bangla-bert
876336	None	bangla-bert
553452	Political Hate	bangla-bert
651412	Abusive	bangla-bert
281100	None	bangla-bert
357890	Profane	bangla-bert
601539	None	bangla-bert
138517	None	bangla-bert
651601	None	bangla-bert
284511	None	bangla-bert
505928	Abusive	bangla-bert
78827	Political Hate	bangla-bert
244982	None	bangla-bert
438896	Abusive	bangla-bert
725849	None	bangla-bert
161928	None	bangla-bert
163305	None	bangla-bert
181899	Political Hate	bangla-bert
500567	None	bangla-bert
21173	Religious Hate	bangla-bert
796157	Abusive	bangla-bert
48323	None	bangla-bert
284646	Political Hate	bangla-bert
750318	None	bangla-bert
138857	None	bangla-bert
37272	Political Hate	bangla-bert
594647	None	bangla-bert
312348	Abusive	bangla-bert
569054	Abusive	bangla-bert
827488	Political Hate	bangla-bert
335990	Abusive	bangla-bert
209955	Profane	bangla-bert
476205	None	bangla-bert
466310	None	bangla-bert
535877	Profane	bangla-bert
342077	None	bangla-bert
243679	Political Hate	bangla-bert
683309	Profane	bangla-bert
566265	None	bangla-bert
240365	None	bangla-bert
598601	Abusive	bangla-bert
644014	None	bangla-bert
591119	None	bangla-bert
804933	None	bangla-bert
659381	Political Hate	bangla-bert
147080	None	bangla-bert
479388	None	bangla-bert
451506	Abusive	bangla-bert
787168	None	bangla-bert
176920	None	bangla-bert
178612	None	bangla-bert
372222	None	bangla-bert
439641	Abusive	bangla-bert
35114	None	bangla-bert
150726	None	bangla-bert
65573	Abusive	bangla-bert
233947	Political Hate	bangla-bert
533781	Profane	bangla-bert
146229	Abusive	bangla-bert
705033	None	bangla-bert
376571	None	bangla-bert
389616	None	bangla-bert
271796	Religious Hate	bangla-bert
593797	Profane	bangla-bert
519084	None	bangla-bert
773377	Political Hate	bangla-bert
770651	None	bangla-bert
159343	None	bangla-bert
640870	None	bangla-bert
599909	Political Hate	bangla-bert
150138	None	bangla-bert
26273	Political Hate	bangla-bert
874248	None	bangla-bert
463777	Abusive	bangla-bert
289008	None	bangla-bert
901146	None	bangla-bert
213013	Abusive	bangla-bert
152657	None	bangla-bert
242616	None	bangla-bert
776664	None	bangla-bert
161115	Profane	bangla-bert
736990	None	bangla-bert
651401	None	bangla-bert
290727	None	bangla-bert
47797	None	bangla-bert
279029	None	bangla-bert
770736	None	bangla-bert
531501	None	bangla-bert
38244	None	bangla-bert
405336	Abusive	bangla-bert
852400	Abusive	bangla-bert
193758	None	bangla-bert
84164	None	bangla-bert
915451	None	bangla-bert
137788	None	bangla-bert
328493	Abusive	bangla-bert
562531	Abusive	bangla-bert
44017	None	bangla-bert
617050	Abusive	bangla-bert
622934	None	bangla-bert
116358	Profane	bangla-bert
330406	None	bangla-bert
566501	None	bangla-bert
110643	Political Hate	bangla-bert
289308	None	bangla-bert
879975	Abusive	bangla-bert
542185	Abusive	bangla-bert
306822	None	bangla-bert
205128	None	bangla-bert
557613	None	bangla-bert
33960	None	bangla-bert
305956	None	bangla-bert
36129	None	bangla-bert
423401	Abusive	bangla-bert
745486	None	bangla-bert
697662	None	bangla-bert
736523	Political Hate	bangla-bert
864592	None	bangla-bert
14248	Abusive	bangla-bert
570977	None	bangla-bert
100665	Political Hate	bangla-bert
782899	None	bangla-bert
170864	Political Hate	bangla-bert
293484	Profane	bangla-bert
720414	None	bangla-bert
532068	None	bangla-bert
208020	Abusive	bangla-bert
813036	Profane	bangla-bert
22784	None	bangla-bert
785689	Profane	bangla-bert
709275	None	bangla-bert
490487	None	bangla-bert
498361	None	bangla-bert
679257	None	bangla-bert
246971	Profane	bangla-bert
557585	Political Hate	bangla-bert
176539	None	bangla-bert
145194	None	bangla-bert
330604	None	bangla-bert
188125	Abusive	bangla-bert
405923	Political Hate	bangla-bert
775117	None	bangla-bert
555246	Profane	bangla-bert
70993	None	bangla-bert
931920	None	bangla-bert
641878	Abusive	bangla-bert
849912	Abusive	bangla-bert
417439	None	bangla-bert
493019	None	bangla-bert
184464	Abusive	bangla-bert
927367	None	bangla-bert
802999	None	bangla-bert
3103	None	bangla-bert
43369	Abusive	bangla-bert
412848	None	bangla-bert
614399	None	bangla-bert
710201	None	bangla-bert
638235	None	bangla-bert
308704	Abusive	bangla-bert
903432	None	bangla-bert
352935	Abusive	bangla-bert
638287	Abusive	bangla-bert
497729	None	bangla-bert
518760	None	bangla-bert
82591	Abusive	bangla-bert
384921	Political Hate	bangla-bert
522715	None	bangla-bert
917980	None	bangla-bert
82355	Abusive	bangla-bert
348543	Abusive	bangla-bert
111501	None	bangla-bert
12088	None	bangla-bert
933272	None	bangla-bert
373238	None	bangla-bert
114234	Political Hate	bangla-bert
848789	None	bangla-bert
3760	None	bangla-bert
669474	None	bangla-bert
20733	Political Hate	bangla-bert
444708	None	bangla-bert
49076	None	bangla-bert
676880	Political Hate	bangla-bert
445208	None	bangla-bert
906471	None	bangla-bert
860896	None	bangla-bert
486844	Profane	bangla-bert
506262	None	bangla-bert
101865	None	bangla-bert
844938	Abusive	bangla-bert
881990	Profane	bangla-bert
278023	Abusive	bangla-bert
122916	None	bangla-bert
352730	None	bangla-bert
767956	Abusive	bangla-bert
854486	Profane	bangla-bert
871497	None	bangla-bert
126481	None	bangla-bert
890826	Abusive	bangla-bert
632138	None	bangla-bert
318516	None	bangla-bert
688786	None	bangla-bert
116129	Profane	bangla-bert
899900	None	bangla-bert
788699	Abusive	bangla-bert
296455	None	bangla-bert
451591	None	bangla-bert
760942	Abusive	bangla-bert
724050	Abusive	bangla-bert
398661	None	bangla-bert
120016	Profane	bangla-bert
599547	None	bangla-bert
634693	Abusive	bangla-bert
724233	None	bangla-bert
826410	None	bangla-bert
515594	Abusive	bangla-bert
168263	None	bangla-bert
769892	None	bangla-bert
75672	None	bangla-bert
33745	None	bangla-bert
868454	Abusive	bangla-bert
3967	None	bangla-bert
157195	None	bangla-bert
293994	None	bangla-bert
411675	None	bangla-bert
64537	None	bangla-bert
320170	Political Hate	bangla-bert
23504	None	bangla-bert
316087	None	bangla-bert
590418	None	bangla-bert
328170	None	bangla-bert
496236	None	bangla-bert
360555	Abusive	bangla-bert
122058	Political Hate	bangla-bert
708217	None	bangla-bert
118258	None	bangla-bert
679838	None	bangla-bert
901615	None	bangla-bert
777950	None	bangla-bert
715870	Abusive	bangla-bert
177854	None	bangla-bert
218236	None	bangla-bert
108316	Abusive	bangla-bert
578274	None	bangla-bert
47811	None	bangla-bert
675670	Political Hate	bangla-bert
179910	None	bangla-bert
312199	None	bangla-bert
549078	Political Hate	bangla-bert
257567	Abusive	bangla-bert
679831	None	bangla-bert
477164	None	bangla-bert
593762	Political Hate	bangla-bert
213054	None	bangla-bert
211727	None	bangla-bert
666323	None	bangla-bert
146545	None	bangla-bert
715097	None	bangla-bert
711031	None	bangla-bert
49710	None	bangla-bert
240364	Political Hate	bangla-bert
305397	Profane	bangla-bert
78333	None	bangla-bert
361266	Abusive	bangla-bert
150222	Abusive	bangla-bert
864119	None	bangla-bert
312650	None	bangla-bert
773588	None	bangla-bert
51425	None	bangla-bert
273281	Political Hate	bangla-bert
183655	Abusive	bangla-bert
439	None	bangla-bert
882785	None	bangla-bert
366438	None	bangla-bert
504796	None	bangla-bert
359280	Political Hate	bangla-bert
5858	None	bangla-bert
459553	None	bangla-bert
787410	None	bangla-bert
715215	None	bangla-bert
89049	None	bangla-bert
113434	None	bangla-bert
832930	Abusive	bangla-bert
265017	Political Hate	bangla-bert
133763	None	bangla-bert
902517	None	bangla-bert
503876	Abusive	bangla-bert
544939	None	bangla-bert
836904	Abusive	bangla-bert
813854	Abusive	bangla-bert
55581	None	bangla-bert
578353	Abusive	bangla-bert
525677	Abusive	bangla-bert
131446	None	bangla-bert
46790	Abusive	bangla-bert
779248	None	bangla-bert
719937	None	bangla-bert
632555	None	bangla-bert
358473	None	bangla-bert
901351	None	bangla-bert
83572	None	bangla-bert
96264	None	bangla-bert
939207	None	bangla-bert
31380	Abusive	bangla-bert
729106	None	bangla-bert
886675	None	bangla-bert
64394	Profane	bangla-bert
612210	Political Hate	bangla-bert
288375	None	bangla-bert
386429	Political Hate	bangla-bert
192002	None	bangla-bert
926546	None	bangla-bert
854708	None	bangla-bert
271791	Political Hate	bangla-bert
331591	None	bangla-bert
447777	None	bangla-bert
338669	Abusive	bangla-bert
2149	None	bangla-bert
297342	None	bangla-bert
909454	None	bangla-bert
56002	Profane	bangla-bert
34769	Profane	bangla-bert
453661	None	bangla-bert
774691	Profane	bangla-bert
198151	Abusive	bangla-bert
55224	None	bangla-bert
931876	Abusive	bangla-bert
792908	None	bangla-bert
474834	None	bangla-bert
407389	None	bangla-bert
431238	None	bangla-bert
764516	None	bangla-bert
110919	Abusive	bangla-bert
391676	None	bangla-bert
208141	Abusive	bangla-bert
794813	None	bangla-bert
151831	Profane	bangla-bert
873001	Profane	bangla-bert
836702	None	bangla-bert
111599	Abusive	bangla-bert
870902	None	bangla-bert
531013	None	bangla-bert
784411	Abusive	bangla-bert
585501	None	bangla-bert
501901	None	bangla-bert
397414	None	bangla-bert
150025	Abusive	bangla-bert
507744	None	bangla-bert
792747	Abusive	bangla-bert
414262	Political Hate	bangla-bert
671823	None	bangla-bert
923463	Political Hate	bangla-bert
294565	Political Hate	bangla-bert
673728	None	bangla-bert
535587	None	bangla-bert
194396	None	bangla-bert
721828	None	bangla-bert
731485	None	bangla-bert
770794	None	bangla-bert
767555	Political Hate	bangla-bert
491824	None	bangla-bert
202897	Political Hate	bangla-bert
261571	Profane	bangla-bert
911469	None	bangla-bert
238897	None	bangla-bert
86026	Abusive	bangla-bert
225786	None	bangla-bert
725284	None	bangla-bert
392169	None	bangla-bert
84409	None	bangla-bert
542426	None	bangla-bert
26137	Abusive	bangla-bert
75458	None	bangla-bert
40568	Political Hate	bangla-bert
502253	None	bangla-bert
862429	None	bangla-bert
470163	None	bangla-bert
681111	None	bangla-bert
160220	None	bangla-bert
403366	None	bangla-bert
46718	Abusive	bangla-bert
840204	None	bangla-bert
363289	None	bangla-bert
624892	Profane	bangla-bert
679885	Religious Hate	bangla-bert
657428	Profane	bangla-bert
224188	None	bangla-bert
137785	Abusive	bangla-bert
653626	None	bangla-bert
18598	None	bangla-bert
551904	None	bangla-bert
126638	None	bangla-bert
478091	None	bangla-bert
47646	Abusive	bangla-bert
800978	None	bangla-bert
232463	Abusive	bangla-bert
169479	None	bangla-bert
639731	None	bangla-bert
35766	None	bangla-bert
609583	None	bangla-bert
592874	None	bangla-bert
340406	Political Hate	bangla-bert
651642	Abusive	bangla-bert
734734	None	bangla-bert
43421	None	bangla-bert
432021	None	bangla-bert
842480	None	bangla-bert
70441	Abusive	bangla-bert
609750	None	bangla-bert
686038	None	bangla-bert
376221	None	bangla-bert
857440	Political Hate	bangla-bert
494978	None	bangla-bert
36416	Profane	bangla-bert
854771	None	bangla-bert
203677	Abusive	bangla-bert
437375	None	bangla-bert
408570	None	bangla-bert
340759	None	bangla-bert
562988	None	bangla-bert
193153	None	bangla-bert
57482	None	bangla-bert
157121	None	bangla-bert
277919	None	bangla-bert
539314	None	bangla-bert
243618	None	bangla-bert
228710	Political Hate	bangla-bert
411157	None	bangla-bert
612537	Profane	bangla-bert
580935	Political Hate	bangla-bert
831407	None	bangla-bert
96989	Abusive	bangla-bert
3554	None	bangla-bert
792222	None	bangla-bert
534852	None	bangla-bert
911545	Abusive	bangla-bert
823075	None	bangla-bert
768517	None	bangla-bert
374135	Religious Hate	bangla-bert
476043	None	bangla-bert
56291	Political Hate	bangla-bert
903493	Political Hate	bangla-bert
747274	Abusive	bangla-bert
694836	None	bangla-bert
679925	None	bangla-bert
1982	Political Hate	bangla-bert
503007	Abusive	bangla-bert
255187	Abusive	bangla-bert
249588	Abusive	bangla-bert
415311	None	bangla-bert
320003	Abusive	bangla-bert
618553	None	bangla-bert
758977	None	bangla-bert
304568	None	bangla-bert
280096	Political Hate	bangla-bert
696471	None	bangla-bert
812370	None	bangla-bert
421480	None	bangla-bert
883522	None	bangla-bert
485136	None	bangla-bert
784999	None	bangla-bert
551254	None	bangla-bert
618109	None	bangla-bert
875499	None	bangla-bert
120211	None	bangla-bert
528063	None	bangla-bert
161404	Abusive	bangla-bert
764036	Profane	bangla-bert
281089	None	bangla-bert
600714	None	bangla-bert
451399	None	bangla-bert
379194	Abusive	bangla-bert
753787	None	bangla-bert
416385	None	bangla-bert
255334	None	bangla-bert
82765	Profane	bangla-bert
628468	None	bangla-bert
354900	None	bangla-bert
736725	None	bangla-bert
643008	None	bangla-bert
446986	None	bangla-bert
220425	None	bangla-bert
572456	None	bangla-bert
892704	None	bangla-bert
566462	None	bangla-bert
332521	Abusive	bangla-bert
724588	Profane	bangla-bert
753094	None	bangla-bert
541587	None	bangla-bert
851461	None	bangla-bert
618019	None	bangla-bert
842551	Abusive	bangla-bert
366187	None	bangla-bert
298894	None	bangla-bert
275357	Abusive	bangla-bert
665733	Abusive	bangla-bert
692407	None	bangla-bert
362769	Religious Hate	bangla-bert
155067	None	bangla-bert
835382	None	bangla-bert
914759	None	bangla-bert
76121	Political Hate	bangla-bert
533852	None	bangla-bert
373668	None	bangla-bert
202890	None	bangla-bert
422680	None	bangla-bert
415844	Abusive	bangla-bert
358185	None	bangla-bert
251422	Profane	bangla-bert
256857	None	bangla-bert
306455	Profane	bangla-bert
187816	Political Hate	bangla-bert
153836	None	bangla-bert
708977	None	bangla-bert
830238	Abusive	bangla-bert
250333	Political Hate	bangla-bert
451146	Abusive	bangla-bert
237607	Political Hate	bangla-bert
185611	None	bangla-bert
928404	None	bangla-bert
475577	Abusive	bangla-bert
521310	None	bangla-bert
786880	Abusive	bangla-bert
581331	None	bangla-bert
547521	None	bangla-bert
791659	Religious Hate	bangla-bert
95745	Abusive	bangla-bert
480239	None	bangla-bert
489668	None	bangla-bert
880609	None	bangla-bert
77441	Abusive	bangla-bert
647950	Abusive	bangla-bert
350219	None	bangla-bert
487784	None	bangla-bert
925553	None	bangla-bert
463309	None	bangla-bert
661376	None	bangla-bert
153309	Religious Hate	bangla-bert
658737	None	bangla-bert
261997	Abusive	bangla-bert
577561	Profane	bangla-bert
258444	None	bangla-bert
62865	Abusive	bangla-bert
701687	None	bangla-bert
620417	None	bangla-bert
108161	None	bangla-bert
591215	None	bangla-bert
509928	None	bangla-bert
518621	None	bangla-bert
8790	None	bangla-bert
594124	None	bangla-bert
463420	None	bangla-bert
20565	None	bangla-bert
928840	None	bangla-bert
880456	None	bangla-bert
796064	None	bangla-bert
937684	Abusive	bangla-bert
258606	None	bangla-bert
40587	None	bangla-bert
109238	Political Hate	bangla-bert
352039	None	bangla-bert
775267	None	bangla-bert
484826	None	bangla-bert
3714	Abusive	bangla-bert
757020	None	bangla-bert
420865	None	bangla-bert
63866	Profane	bangla-bert
3878	None	bangla-bert
897956	None	bangla-bert
207797	Abusive	bangla-bert
74785	Abusive	bangla-bert
410875	None	bangla-bert
502966	Abusive	bangla-bert
783513	None	bangla-bert
714839	None	bangla-bert
296591	None	bangla-bert
89081	None	bangla-bert
445635	None	bangla-bert
757598	None	bangla-bert
39822	Political Hate	bangla-bert
470123	None	bangla-bert
307053	Abusive	bangla-bert
141210	None	bangla-bert
174029	None	bangla-bert
773409	None	bangla-bert
838299	None	bangla-bert
533335	None	bangla-bert
594234	None	bangla-bert
754615	Abusive	bangla-bert
480953	Abusive	bangla-bert
902367	Abusive	bangla-bert
361571	None	bangla-bert
535028	None	bangla-bert
34848	None	bangla-bert
851498	None	bangla-bert
431136	None	bangla-bert
631939	None	bangla-bert
822095	None	bangla-bert
773243	None	bangla-bert
490928	Abusive	bangla-bert
46416	None	bangla-bert
587175	Abusive	bangla-bert
931724	None	bangla-bert
913468	None	bangla-bert
502951	None	bangla-bert
355754	None	bangla-bert
622669	None	bangla-bert
869466	None	bangla-bert
198780	None	bangla-bert
535412	None	bangla-bert
584067	None	bangla-bert
874981	None	bangla-bert
424890	None	bangla-bert
558792	Abusive	bangla-bert
322880	Abusive	bangla-bert
190760	None	bangla-bert
741373	None	bangla-bert
689268	Religious Hate	bangla-bert
877156	None	bangla-bert
782624	None	bangla-bert
608398	None	bangla-bert
358623	None	bangla-bert
514727	None	bangla-bert
486743	None	bangla-bert
566746	Profane	bangla-bert
408236	None	bangla-bert
459949	None	bangla-bert
439045	None	bangla-bert
495967	Abusive	bangla-bert
261976	Abusive	bangla-bert
615700	None	bangla-bert
891921	Abusive	bangla-bert
689350	None	bangla-bert
477655	None	bangla-bert
431693	None	bangla-bert
615812	None	bangla-bert
499465	Abusive	bangla-bert
165268	None	bangla-bert
292603	Profane	bangla-bert
730909	Abusive	bangla-bert
815654	None	bangla-bert
877663	Abusive	bangla-bert
793522	Religious Hate	bangla-bert
350538	None	bangla-bert
873135	None	bangla-bert
839039	None	bangla-bert
396410	None	bangla-bert
637519	Political Hate	bangla-bert
427252	Abusive	bangla-bert
730447	None	bangla-bert
211215	Political Hate	bangla-bert
14933	None	bangla-bert
694449	None	bangla-bert
501522	Abusive	bangla-bert
1420	Profane	bangla-bert
789130	None	bangla-bert
857965	None	bangla-bert
276694	None	bangla-bert
224721	Profane	bangla-bert
571183	None	bangla-bert
536219	Abusive	bangla-bert
596564	None	bangla-bert
72007	Abusive	bangla-bert
551597	Religious Hate	bangla-bert
500458	None	bangla-bert
820117	Abusive	bangla-bert
262701	Political Hate	bangla-bert
114972	None	bangla-bert
561947	None	bangla-bert
276309	Political Hate	bangla-bert
77931	None	bangla-bert
45821	None	bangla-bert
630739	None	bangla-bert
666053	None	bangla-bert
584973	None	bangla-bert
60401	None	bangla-bert
438467	None	bangla-bert
486588	Abusive	bangla-bert
870249	None	bangla-bert
13629	None	bangla-bert
820891	None	bangla-bert
713040	None	bangla-bert
511046	None	bangla-bert
599431	None	bangla-bert
615500	None	bangla-bert
191879	Abusive	bangla-bert
935219	Profane	bangla-bert
497003	None	bangla-bert
328626	Abusive	bangla-bert
600775	None	bangla-bert
794151	None	bangla-bert
304354	None	bangla-bert
863831	Abusive	bangla-bert
536451	None	bangla-bert
469815	None	bangla-bert
451640	None	bangla-bert
715669	None	bangla-bert
293536	None	bangla-bert
848141	None	bangla-bert
162462	Profane	bangla-bert
826517	None	bangla-bert
437802	Profane	bangla-bert
6545	Political Hate	bangla-bert
415532	Abusive	bangla-bert
482579	None	bangla-bert
25447	None	bangla-bert
362442	None	bangla-bert
541076	None	bangla-bert
358430	None	bangla-bert
448088	None	bangla-bert
820462	None	bangla-bert
774314	Political Hate	bangla-bert
590133	None	bangla-bert
502211	None	bangla-bert
659859	None	bangla-bert
579594	Abusive	bangla-bert
779913	None	bangla-bert
651697	None	bangla-bert
521676	None	bangla-bert
300760	None	bangla-bert
243375	None	bangla-bert
378195	Political Hate	bangla-bert
693937	Political Hate	bangla-bert
613895	None	bangla-bert
297600	Abusive	bangla-bert
256541	Political Hate	bangla-bert
674641	None	bangla-bert
931806	None	bangla-bert
318536	None	bangla-bert
567244	Profane	bangla-bert
46504	None	bangla-bert
478958	Abusive	bangla-bert
597266	None	bangla-bert
426628	None	bangla-bert
86960	Political Hate	bangla-bert
827165	Profane	bangla-bert
101408	None	bangla-bert
171808	None	bangla-bert
123884	None	bangla-bert
502532	None	bangla-bert
465753	None	bangla-bert
49662	None	bangla-bert
401269	Profane	bangla-bert
785334	None	bangla-bert
259549	Abusive	bangla-bert
405129	None	bangla-bert
824858	Abusive	bangla-bert
124966	Political Hate	bangla-bert
604003	None	bangla-bert
784928	None	bangla-bert
31894	None	bangla-bert
677321	None	bangla-bert
695579	None	bangla-bert
307641	Abusive	bangla-bert
640430	Political Hate	bangla-bert
161897	None	bangla-bert
100750	Political Hate	bangla-bert
2074	None	bangla-bert
920286	Abusive	bangla-bert
222567	Abusive	bangla-bert
708907	None	bangla-bert
872871	None	bangla-bert
591590	None	bangla-bert
909144	Abusive	bangla-bert
511180	None	bangla-bert
427628	Abusive	bangla-bert
628833	None	bangla-bert
849422	None	bangla-bert
40248	Religious Hate	bangla-bert
665748	Political Hate	bangla-bert
115294	Political Hate	bangla-bert
601680	Political Hate	bangla-bert
12021	Abusive	bangla-bert
568336	None	bangla-bert
261368	Profane	bangla-bert
477817	None	bangla-bert
445682	None	bangla-bert
496891	None	bangla-bert
103981	None	bangla-bert
356583	None	bangla-bert
315681	None	bangla-bert
376795	None	bangla-bert
142352	None	bangla-bert
761483	None	bangla-bert
659121	None	bangla-bert
510144	None	bangla-bert
414795	Abusive	bangla-bert
779036	None	bangla-bert
766589	None	bangla-bert
620744	None	bangla-bert
119177	Religious Hate	bangla-bert
855777	None	bangla-bert
853152	Abusive	bangla-bert
925966	None	bangla-bert
288479	Political Hate	bangla-bert
43621	Profane	bangla-bert
775359	Profane	bangla-bert
400333	None	bangla-bert
861911	Profane	bangla-bert
550107	None	bangla-bert
582256	Abusive	bangla-bert
368538	None	bangla-bert
593889	Abusive	bangla-bert
158200	None	bangla-bert
433569	Profane	bangla-bert
332287	None	bangla-bert
340607	None	bangla-bert
756213	None	bangla-bert
749950	Abusive	bangla-bert
72491	Political Hate	bangla-bert
379055	None	bangla-bert
280816	None	bangla-bert
495641	Abusive	bangla-bert
552783	Abusive	bangla-bert
828308	None	bangla-bert
141089	None	bangla-bert
512270	Abusive	bangla-bert
317593	None	bangla-bert
458630	None	bangla-bert
303092	None	bangla-bert
53722	None	bangla-bert
734204	None	bangla-bert
932941	Abusive	bangla-bert
589998	None	bangla-bert
5650	None	bangla-bert
58866	None	bangla-bert
115484	None	bangla-bert
667651	None	bangla-bert
565531	None	bangla-bert
12875	Abusive	bangla-bert
734945	None	bangla-bert
917049	Abusive	bangla-bert
446818	None	bangla-bert
463712	None	bangla-bert
319920	None	bangla-bert
718327	None	bangla-bert
391914	None	bangla-bert
714166	Abusive	bangla-bert
776147	None	bangla-bert
134516	None	bangla-bert
126593	None	bangla-bert
386704	None	bangla-bert
242734	None	bangla-bert
139431	Abusive	bangla-bert
462008	None	bangla-bert
845876	Political Hate	bangla-bert
485735	None	bangla-bert
294407	None	bangla-bert
125502	None	bangla-bert
79871	None	bangla-bert
240882	None	bangla-bert
109108	Abusive	bangla-bert
807772	None	bangla-bert
308487	Abusive	bangla-bert
741408	None	bangla-bert
194292	Political Hate	bangla-bert
24464	Profane	bangla-bert
708109	None	bangla-bert
27268	None	bangla-bert
926009	None	bangla-bert
198967	None	bangla-bert
733369	None	bangla-bert
518263	None	bangla-bert
428733	Political Hate	bangla-bert
136489	None	bangla-bert
68131	Abusive	bangla-bert
214596	Abusive	bangla-bert
619074	None	bangla-bert
468060	Abusive	bangla-bert
919078	None	bangla-bert
72797	None	bangla-bert
267332	Abusive	bangla-bert
495675	None	bangla-bert
757167	None	bangla-bert
159246	Abusive	bangla-bert
222319	None	bangla-bert
141688	None	bangla-bert
588060	None	bangla-bert
20336	Abusive	bangla-bert
530347	Religious Hate	bangla-bert
120486	None	bangla-bert
281912	None	bangla-bert
209210	Political Hate	bangla-bert
119988	None	bangla-bert
367955	None	bangla-bert
490961	None	bangla-bert
705500	Political Hate	bangla-bert
564232	None	bangla-bert
694750	None	bangla-bert
321877	None	bangla-bert
292436	None	bangla-bert
741913	None	bangla-bert
605992	Political Hate	bangla-bert
450057	None	bangla-bert
458118	Abusive	bangla-bert
760827	None	bangla-bert
217241	Abusive	bangla-bert
914980	None	bangla-bert
85029	None	bangla-bert
889398	None	bangla-bert
380935	Religious Hate	bangla-bert
342167	Abusive	bangla-bert
16697	Political Hate	bangla-bert
311519	None	bangla-bert
434358	None	bangla-bert
36681	None	bangla-bert
310759	None	bangla-bert
725323	None	bangla-bert
353926	None	bangla-bert
876563	None	bangla-bert
798595	None	bangla-bert
671446	None	bangla-bert
716066	None	bangla-bert
758952	None	bangla-bert
336955	None	bangla-bert
52086	None	bangla-bert
693822	Profane	bangla-bert
723861	None	bangla-bert
115176	None	bangla-bert
293206	Abusive	bangla-bert
909668	Abusive	bangla-bert
99179	None	bangla-bert
735183	Political Hate	bangla-bert
833916	None	bangla-bert
492863	None	bangla-bert
673929	None	bangla-bert
187628	None	bangla-bert
512539	None	bangla-bert
667552	None	bangla-bert
722329	Abusive	bangla-bert
69405	Abusive	bangla-bert
485148	None	bangla-bert
356178	Abusive	bangla-bert
744915	None	bangla-bert
908716	None	bangla-bert
27654	Political Hate	bangla-bert
57996	None	bangla-bert
532197	Profane	bangla-bert
172936	None	bangla-bert
144414	None	bangla-bert
750117	None	bangla-bert
207748	Political Hate	bangla-bert
533792	Abusive	bangla-bert
515596	None	bangla-bert
362565	None	bangla-bert
814201	Profane	bangla-bert
292873	None	bangla-bert
188085	None	bangla-bert
305639	None	bangla-bert
530553	None	bangla-bert
555212	Abusive	bangla-bert
226321	Political Hate	bangla-bert
242018	None	bangla-bert
388337	None	bangla-bert
66232	Abusive	bangla-bert
103018	Political Hate	bangla-bert
31872	None	bangla-bert
596109	Political Hate	bangla-bert
434147	Political Hate	bangla-bert
72048	Abusive	bangla-bert
693883	Political Hate	bangla-bert
429389	None	bangla-bert
473461	Profane	bangla-bert
718424	Abusive	bangla-bert
576688	None	bangla-bert
539121	None	bangla-bert
409344	Political Hate	bangla-bert
797090	None	bangla-bert
76153	Abusive	bangla-bert
868018	None	bangla-bert
511278	None	bangla-bert
79251	Profane	bangla-bert
475969	Abusive	bangla-bert
5032	None	bangla-bert
239973	None	bangla-bert
603047	Abusive	bangla-bert
647875	Political Hate	bangla-bert
199005	Abusive	bangla-bert
324621	None	bangla-bert
770964	None	bangla-bert
795986	None	bangla-bert
457670	None	bangla-bert
259711	Profane	bangla-bert
354655	None	bangla-bert
407146	None	bangla-bert
636640	None	bangla-bert
804370	None	bangla-bert
691104	None	bangla-bert
734680	Abusive	bangla-bert
823502	None	bangla-bert
531005	None	bangla-bert
424184	None	bangla-bert
287189	Abusive	bangla-bert
34555	None	bangla-bert
493631	None	bangla-bert
119918	Abusive	bangla-bert
40105	Political Hate	bangla-bert
615422	None	bangla-bert
798140	None	bangla-bert
193475	None	bangla-bert
85154	None	bangla-bert
174317	None	bangla-bert
205283	Political Hate	bangla-bert
601880	None	bangla-bert
762676	Political Hate	bangla-bert
875990	None	bangla-bert
870813	None	bangla-bert
414581	None	bangla-bert
460547	Abusive	bangla-bert
109261	None	bangla-bert
816935	None	bangla-bert
630415	None	bangla-bert
582246	None	bangla-bert
463096	None	bangla-bert
749568	None	bangla-bert
775786	None	bangla-bert
714282	None	bangla-bert
662667	None	bangla-bert
225837	None	bangla-bert
168142	None	bangla-bert
641910	None	bangla-bert
763579	None	bangla-bert
830107	None	bangla-bert
706770	None	bangla-bert
273099	None	bangla-bert
24238	None	bangla-bert
333725	Religious Hate	bangla-bert
847975	None	bangla-bert
735249	Political Hate	bangla-bert
266369	None	bangla-bert
828154	None	bangla-bert
576746	None	bangla-bert
